stand_id,species,count,height,bwi_plot_id
187904,fasy,7161.9727,1.0,1879/4
187904,fasy,24669.016,1.5,1879/4
187904,piab,1591.5494,1.0,1879/4
187904,fasy,2387.3242,1.0,1879/4
187904,piab,4774.6484,0.4,1879/4
18801,acps,795.77472,0.4,188/1
18801,soau,5570.4229,0.4,188/1
18801,frex,3978.8735,0.4,188/1
18802,acps,795.77472,1.0,188/2
18802,soau,25464.789,0.4,188/2
18802,soau,9549.2959,0.4,188/2
18802,acps,6366.1973,0.4,188/2
18802,soau,3183.0989,1.0,188/2
18802,soau,7957.7471,1.0,188/2
18802,soau,795.77472,1.0,188/2
18802,frex,795.77472,1.0,188/2
18804,acps,6366.1978,1.0,188/4
18804,acpl,795.77472,1.0,188/4
18804,ulgl,2387.3242,0.4,188/4
18804,acps,1591.5494,0.4,188/4
18804,frex,795.77472,0.4,188/4
188201,fasy,1591.5494,1.5,1882/1
188201,piab,6366.1978,1.5,1882/1
188201,piab,35809.863,1.0,1882/1
188201,piab,12732.395,0.4,1882/1
188202,fasy,795.77472,1.5,1882/2
188202,fasy,795.77472,1.0,1882/2
188202,piab,47746.477,0.4,1882/2
188202,piab,12732.396,1.0,1882/2
188202,acps,795.77472,1.0,1882/2
188202,acps,3978.8735,1.0,1882/2
188202,acps,795.77472,1.0,1882/2
188203,quro,795.77472,1.0,1882/3
188203,soau,795.77472,1.0,1882/3
188203,piab,12732.395,0.4,1882/3
188301,soau,1591.5494,0.4,1883/1
188301,piab,1591.5494,0.4,1883/1
188503,soau,795.77472,1.0,1885/3
188503,fasy,795.77472,1.0,1885/3
188503,fasy,795.77472,0.4,1885/3
188503,soau,795.77472,0.4,1885/3
188503,quro,2387.3242,0.4,1885/3
188503,acps,795.77472,0.4,1885/3
188802,frex,2387.3242,1.5,1888/2
188802,quro,795.77472,1.0,1888/2
188802,alin,9549.2969,1.5,1888/2
188804,bepe,1591.5494,0.4,1888/4
188804,piab,5570.4229,1.5,1888/4
188804,algl,795.77472,1.5,1888/4
188804,saca,2387.3242,1.5,1888/4
188804,piab,795.77472,2.0,1888/4
188804,bepe,795.77472,2.0,1888/4
189001,algl,795.77472,3.0,1890/1
189002,fasy,795.77472,1.5,1890/2
189002,piab,795.77472,1.0,1890/2
189002,piab,1591.5494,1.5,1890/2
189003,abal,795.77472,0.4,1890/3
189003,piab,5570.4229,0.4,1890/3
189003,soau,795.77472,1.0,1890/3
189004,fasy,795.77472,1.5,1890/4
189004,frex,795.77472,3.0,1890/4
189004,algl,795.77472,1.0,1890/4
189004,soau,795.77472,1.5,1890/4
189004,piab,795.77472,1.5,1890/4
189004,frex,1591.5494,1.5,1890/4
189004,piab,1591.5494,0.4,1890/4
189301,fasy,795.77472,0.4,1893/1
189301,ulgl,795.77472,1.0,1893/1
189301,acps,1591.5494,1.0,1893/1
189301,acps,795.77472,1.0,1893/1
189301,fasy,1591.5494,1.0,1893/1
189301,acps,3183.0989,0.4,1893/1
189404,fasy,795.77472,1.0,1894/4
189501,piab,795.77472,0.4,1895/1
189501,abal,795.77472,0.4,1895/1
189502,abal,3183.0986,0.4,1895/2
189502,acps,9549.2959,0.4,1895/2
189503,fasy,795.77472,3.0,1895/3
189503,piab,2387.3242,1.5,1895/3
189503,piab,1591.5494,1.0,1895/3
189504,piab,5570.4229,1.0,1895/4
189504,piab,38197.184,0.4,1895/4
189504,soau,1591.5494,1.0,1895/4
189801,piab,2387.3242,1.5,1898/1
189801,frex,1591.5494,0.4,1898/1
189801,piab,795.77472,0.4,1898/1
189801,frex,1591.5494,0.4,1898/1
189801,soar,1591.5494,1.5,1898/1
189802,abal,3183.0986,0.4,1898/2
189802,abal,5570.4229,1.0,1898/2
189802,abal,6366.1973,0.4,1898/2
189802,frex,6366.1973,0.4,1898/2
189802,frex,3183.0986,0.4,1898/2
189802,frex,4774.6484,1.0,1898/2
189802,fasy,7957.7471,1.5,1898/2
189802,frex,3183.0989,1.5,1898/2
189802,abal,1591.5494,1.0,1898/2
189802,fasy,1591.5494,1.0,1898/2
189802,frex,2387.3242,1.5,1898/2
189802,abal,1591.5494,1.5,1898/2
189803,acps,2387.3242,1.0,1898/3
189803,fasy,795.77472,1.5,1898/3
189803,acps,19098.594,1.5,1898/3
189804,ulgl,795.77472,1.0,1898/4
189804,acps,795.77472,1.0,1898/4
189804,frex,9549.2959,0.4,1898/4
189804,acps,3183.0986,0.4,1898/4
189804,acps,1591.5494,1.5,1898/4
189804,ulgl,795.77472,1.5,1898/4
189804,frex,795.77472,1.0,1898/4
189804,acps,2387.3242,1.5,1898/4
189804,frex,1591.5494,1.0,1898/4
189804,acps,5570.4229,1.5,1898/4
189804,acps,3183.0989,1.0,1898/4
189804,ulgl,3183.0986,0.4,1898/4
189804,frex,3183.0986,0.4,1898/4
189804,acps,12732.396,1.0,1898/4
189804,frex,9549.2959,0.4,1898/4
189903,fasy,795.77472,1.0,1899/3
190002,frex,795.77472,0.4,1900/2
190002,acps,795.77472,0.4,1900/2
190003,frex,19098.592,0.4,1900/3
190003,frex,795.77472,1.0,1900/3
190003,acps,35014.082,0.4,1900/3
190003,acps,10345.071,1.0,1900/3
190003,acps,9549.2959,0.4,1900/3
190701,acps,12732.395,0.4,1907/1
190701,acps,3978.8735,1.5,1907/1
190701,abal,795.77472,1.0,1907/1
190701,acps,3978.8735,1.0,1907/1
190701,fasy,795.77472,1.0,1907/1
190701,fasy,3183.0986,0.4,1907/1
190701,abal,3183.0986,0.4,1907/1
190701,piab,3183.0986,0.4,1907/1
190701,abal,795.77472,1.0,1907/1
190702,piab,2387.3242,0.4,1907/2
190702,abal,795.77472,0.4,1907/2
190702,abal,795.77472,0.4,1907/2
190702,piab,795.77472,1.0,1907/2
190702,fasy,1591.5494,1.0,1907/2
190702,piab,3183.0989,1.0,1907/2
190702,acps,795.77472,1.5,1907/2
190702,piab,795.77472,1.5,1907/2
190703,quro,3183.0986,0.4,1907/3
190703,abal,795.77472,1.0,1907/3
190703,acps,3978.8735,1.0,1907/3
190703,abal,6366.1973,0.4,1907/3
190703,acps,7161.9727,1.0,1907/3
190703,fasy,4774.6484,1.0,1907/3
190703,acps,3183.0986,0.4,1907/3
190703,fasy,3183.0986,0.4,1907/3
190703,acps,38197.184,0.4,1907/3
190703,acps,8753.5215,1.0,1907/3
190704,soau,2387.3242,1.0,1907/4
190704,bepe,8753.5215,1.0,1907/4
190704,saca,795.77472,1.0,1907/4
191101,tico,795.77472,1.5,1911/1
191101,potr,795.77472,1.0,1911/1
191101,potr,12732.395,0.4,1911/1
191101,tico,3183.0986,0.4,1911/1
191402,acps,795.77472,1.0,1914/2
191402,acps,15915.492,0.4,1914/2
191402,acps,1591.5494,1.0,1914/2
191402,ulgl,3183.0986,0.4,1914/2
191402,fasy,3183.0986,0.4,1914/2
191404,abal,795.77472,0.4,1914/4
191404,piab,6366.1978,0.4,1914/4
191404,piab,795.77472,0.4,1914/4
191404,piab,4774.6484,1.0,1914/4
191404,fasy,795.77472,1.0,1914/4
191404,soau,795.77472,1.0,1914/4
191404,piab,795.77472,1.5,1914/4
191404,soau,795.77472,0.4,1914/4
191502,piab,795.77472,1.0,1915/2
191503,saca,1591.5494,1.0,1915/3
191503,frex,2387.3242,0.4,1915/3
191503,fasy,795.77472,0.4,1915/3
191504,piab,2387.3242,0.4,1915/4
191504,fasy,795.77472,0.4,1915/4
191804,saca,795.77472,1.5,1918/4
191804,soau,1591.5494,1.5,1918/4
191804,quro,795.77472,1.5,1918/4
191804,piab,1591.5494,1.5,1918/4
191804,piab,795.77472,1.0,1918/4
197003,frex,795.77472,1.0,1970/3
197003,fasy,795.77472,1.5,1970/3
197003,frex,3978.8735,1.5,1970/3
197101,fasy,1591.5494,0.4,1971/1
197101,frex,795.77472,0.4,1971/1
197103,frex,795.77472,1.5,1971/3
197104,fasy,795.77472,1.5,1971/4
197601,acps,6366.1973,0.4,1976/1
197601,fasy,15915.494,1.0,1976/1
197601,acps,6366.1973,0.4,1976/1
197601,fasy,76394.367,0.4,1976/1
197602,fasy,10345.071,0.4,1976/2
197602,frex,795.77472,0.4,1976/2
197602,fasy,5570.4229,1.5,1976/2
197602,acps,795.77472,3.0,1976/2
197602,fasy,7161.9727,1.0,1976/2
197602,acps,795.77472,1.0,1976/2
197604,fasy,795.77472,1.5,1976/4
197703,frex,3183.0989,0.4,1977/3
198102,piab,7957.7471,1.0,1981/2
198102,soau,795.77472,1.0,1981/2
198102,quro,795.77472,1.0,1981/2
198201,quro,795.77472,0.4,1982/1
198201,piab,795.77472,0.4,1982/1
198203,piab,79577.461,0.4,1982/3
198203,fasy,2387.3242,1.5,1982/3
198203,piab,14323.945,1.0,1982/3
198203,fasy,3978.8735,1.0,1982/3
198204,piab,11140.846,0.4,1982/4
198301,acps,8753.5215,1.0,1983/1
198301,acps,795.77472,0.4,1983/1
198301,fasy,795.77472,1.0,1983/1
198301,acps,3183.0989,1.0,1983/1
198301,acps,9549.2969,1.5,1983/1
198301,fasy,2387.3242,1.5,1983/1
198302,frex,6366.1973,0.4,1983/2
198302,frex,795.77472,1.0,1983/2
198302,frex,795.77472,1.0,1983/2
198302,acps,795.77472,1.0,1983/2
198302,fasy,23077.467,1.5,1983/2
198302,fasy,41380.285,1.0,1983/2
198302,acps,3183.0986,0.4,1983/2
198302,fasy,19098.592,0.4,1983/2
198302,acps,22281.689,0.4,1983/2
198302,fasy,3183.0986,0.4,1983/2
198303,piab,13528.17,0.4,1983/3
198304,acps,795.77472,1.0,1983/4
198304,acps,5570.4229,1.5,1983/4
198304,fasy,795.77472,1.0,1983/4
198402,acps,795.77472,1.0,1984/2
198402,acps,50929.578,0.4,1984/2
198402,fasy,7161.9727,1.0,1984/2
198402,acps,7161.9727,1.0,1984/2
198402,fasy,795.77472,1.0,1984/2
198402,acps,6366.1973,0.4,1984/2
198402,fasy,15915.492,0.4,1984/2
198403,acps,795.77472,0.4,1984/3
198403,fasy,795.77472,0.4,1984/3
198403,acps,1591.5494,0.4,1984/3
198503,piab,2387.3242,1.5,1985/3
198503,piab,2387.3242,1.0,1985/3
198503,soau,1591.5494,1.0,1985/3
198503,soau,795.77472,1.5,1985/3
198503,soau,2387.3242,2.0,1985/3
198503,soau,4774.6484,1.5,1985/3
198503,piab,3183.0989,0.4,1985/3
198702,fasy,795.77472,2.0,1987/2
198704,fasy,2387.3242,1.5,1987/4
198903,piab,1591.5494,1.5,1989/3
198903,frex,2387.3242,1.5,1989/3
199203,fasy,795.77472,2.0,1992/3
199204,frex,795.77472,1.0,1992/4
199204,quro,1591.5494,0.4,1992/4
199204,fasy,7957.7471,0.4,1992/4
199204,fasy,1591.5494,0.4,1992/4
199204,fasy,3183.0989,1.0,1992/4
199402,quro,795.77472,1.5,1994/2
199403,psme,795.77472,2.0,1994/3
199403,psme,795.77472,1.5,1994/3
199802,frex,7957.7471,0.4,1998/2
199802,soau,795.77472,1.0,1998/2
199802,soau,795.77472,1.0,1998/2
199802,frex,2387.3242,1.0,1998/2
199802,frex,4774.6484,1.0,1998/2
199802,soau,6366.1978,1.5,1998/2
199802,frex,3183.0989,1.5,1998/2
199802,soau,795.77472,0.4,1998/2
199803,soau,4774.6484,1.5,1998/3
199803,frex,3978.8735,1.0,1998/3
199803,soau,795.77472,1.0,1998/3
199803,soau,7957.7471,1.0,1998/3
199803,soau,795.77472,0.4,1998/3
199803,frex,6366.1978,0.4,1998/3
199803,soau,795.77472,1.0,1998/3
199803,frex,795.77472,1.0,1998/3
199901,frex,1591.5494,0.4,1999/1
199901,acps,795.77472,0.4,1999/1
199901,frex,795.77472,1.5,1999/1
199901,acps,795.77472,1.5,1999/1
199901,piab,795.77472,1.0,1999/1
199901,frex,795.77472,1.0,1999/1
199901,saca,795.77472,1.0,1999/1
199902,quro,795.77472,2.0,1999/2
199902,cabe,795.77472,1.5,1999/2
199903,frex,795.77472,0.4,1999/3
199903,acps,795.77472,1.5,1999/3
199903,tico,795.77472,0.4,1999/3
199903,tico,795.77472,1.0,1999/3
199903,tico,795.77472,1.5,1999/3
199904,algl,795.77472,1.0,1999/4
200001,piab,1591.5494,0.4,2000/1
200001,piab,5570.4229,1.0,2000/1
200002,fasy,9549.2959,0.4,2000/2
200002,piab,6366.1973,0.4,2000/2
200002,abal,3183.0986,0.4,2000/2
200002,fasy,3183.0989,1.0,2000/2
200002,fasy,795.77472,1.0,2000/2
200002,quro,3183.0986,0.4,2000/2
200003,piab,795.77472,0.4,2000/3
200004,piab,795.77472,1.5,2000/4
200101,frex,1591.5494,0.4,2001/1
200101,piab,795.77472,1.0,2001/1
200101,piab,1591.5494,1.0,2001/1
200101,algl,8753.5215,1.0,2001/1
200101,algl,4774.6484,1.5,2001/1
200101,piab,795.77472,0.4,2001/1
200101,frex,1591.5494,1.0,2001/1
200102,acps,795.77472,3.0,2001/2
200102,frex,3978.8735,1.5,2001/2
200102,frex,795.77472,0.4,2001/2
200102,acps,5570.4229,1.5,2001/2
200102,cabe,795.77472,0.4,2001/2
200102,acps,795.77472,0.4,2001/2
200102,acps,795.77472,0.4,2001/2
200102,frex,1591.5494,0.4,2001/2
200102,frex,3183.0989,1.0,2001/2
200102,acps,1591.5494,1.0,2001/2
200104,acps,6366.1973,0.4,2001/4
200104,fasy,9549.2959,0.4,2001/4
200104,acps,795.77472,1.0,2001/4
200104,acps,795.77472,1.0,2001/4
200104,fasy,2387.3242,1.0,2001/4
200104,frex,11140.846,1.0,2001/4
200104,frex,12732.396,1.0,2001/4
200104,frex,795.77472,1.5,2001/4
200104,frex,3183.0986,0.4,2001/4
200104,frex,12732.395,0.4,2001/4
200201,piab,795.77472,1.5,2002/1
200202,piab,795.77472,2.0,2002/2
200202,soau,795.77472,1.5,2002/2
200202,piab,795.77472,3.0,2002/2
200202,piab,3978.8735,1.5,2002/2
200204,piab,795.77472,1.0,2002/4
200204,piab,795.77472,1.5,2002/4
200304,piab,795.77472,0.4,2003/4
200304,piab,14323.945,0.4,2003/4
200803,piab,795.77472,0.4,2008/3
200804,piab,3183.0989,1.0,2008/4
200804,piab,795.77472,2.0,2008/4
200804,piab,2387.3242,1.0,2008/4
200804,piab,3978.8735,0.4,2008/4
200804,piab,7161.9727,1.5,2008/4
201002,piab,1591.5494,1.5,2010/2
201003,piab,1591.5494,1.5,2010/3
201003,piab,795.77472,2.0,2010/3
201004,piab,5570.4229,1.5,2010/4
201004,piab,795.77472,1.0,2010/4
201201,frex,795.77472,1.5,2012/1
201201,acps,795.77472,0.4,2012/1
201201,acps,795.77472,1.0,2012/1
201202,frex,795.77472,0.4,2012/2
201202,fasy,795.77472,1.0,2012/2
201203,fasy,795.77472,1.5,2012/3
201203,piab,1591.5494,1.5,2012/3
201204,acps,795.77472,0.4,2012/4
201204,acps,3978.8735,0.4,2012/4
201204,fasy,2387.3242,0.4,2012/4
201302,frex,795.77472,0.4,2013/2
201304,fasy,795.77472,3.0,2013/4
201304,fasy,795.77472,1.5,2013/4
201401,piab,3183.0986,0.4,2014/1
201401,piab,25464.789,0.4,2014/1
201402,piab,795.77472,0.4,2014/2
201601,soau,4774.6484,1.5,2016/1
201601,piab,9549.2959,0.4,2016/1
201601,piab,3183.0986,0.4,2016/1
201601,soau,9549.2959,0.4,2016/1
201601,piab,11936.621,1.0,2016/1
201601,piab,1591.5494,1.5,2016/1
201603,piab,11140.846,1.5,2016/3
201603,piab,3978.8735,1.0,2016/3
201603,acps,795.77472,0.4,2016/3
201702,soau,795.77472,0.4,2017/2
201702,piab,795.77472,0.4,2017/2
201702,piab,795.77472,1.0,2017/2
201801,soau,795.77472,0.4,2018/1
201801,piab,3183.0989,0.4,2018/1
201801,acps,1591.5494,0.4,2018/1
201801,fasy,795.77472,0.4,2018/1
201802,soau,795.77472,1.0,2018/2
201802,acps,3978.8735,1.0,2018/2
201802,acps,15915.492,0.4,2018/2
201802,acps,795.77472,1.0,2018/2
201803,piab,7957.7471,0.4,2018/3
201803,abal,795.77472,0.4,2018/3
201803,acps,795.77472,0.4,2018/3
201803,acps,1591.5494,1.0,2018/3
201803,acps,795.77472,0.4,2018/3
201803,frex,795.77472,0.4,2018/3
208101,fasy,795.77472,0.4,2081/1
208401,piab,12732.395,0.4,2084/1
208401,fasy,6366.1973,0.4,2084/1
208402,piab,1591.5494,0.4,2084/2
208402,acps,795.77472,1.5,2084/2
208402,acps,795.77472,1.0,2084/2
208403,piab,795.77472,1.0,2084/3
208403,piab,19894.367,0.4,2084/3
208403,acps,795.77472,1.0,2084/3
208604,fasy,795.77472,0.4,2086/4
208702,piab,795.77472,1.0,2087/2
208702,psme,795.77472,1.5,2087/2
208703,frex,2387.3242,0.4,2087/3
208703,soau,795.77472,0.4,2087/3
208703,soau,795.77472,0.4,2087/3
208901,bepe,795.77472,0.4,2089/1
208901,bepe,795.77472,2.0,2089/1
208903,fasy,795.77472,1.5,2089/3
208904,frex,795.77472,1.0,2089/4
208904,frex,1591.5494,1.5,2089/4
208904,frex,795.77472,2.0,2089/4
209301,piab,1591.5494,1.5,2093/1
209302,acps,795.77472,1.5,2093/2
209302,fasy,3183.0989,1.5,2093/2
209303,fasy,795.77472,1.5,2093/3
209304,piab,1591.5494,1.5,2093/4
209304,piab,3183.0989,1.0,2093/4
209403,piab,795.77472,1.5,2094/3
210301,piab,795.77472,0.4,2103/1
210302,piab,1591.5494,1.5,2103/2
210401,pimu,140056.33,0.4,2104/1
210401,pimu,26260.566,1.0,2104/1
210401,pimu,795.77472,1.5,2104/1
210402,piab,795.77472,0.4,2104/2
210402,piab,795.77472,1.0,2104/2
210403,pisy,795.77472,0.4,2104/3
210403,pimu,3183.0989,1.5,2104/3
210403,pimu,4774.6484,1.0,2104/3
210403,pimu,795.77472,0.4,2104/3
210404,pisy,1591.5494,1.5,2104/4
210404,bepe,1591.5494,1.0,2104/4
210404,pisy,795.77472,1.0,2104/4
210404,piab,3978.8735,1.5,2104/4
210404,pimu,2387.3242,1.0,2104/4
210404,pimu,1591.5494,1.5,2104/4
210601,piab,31830.984,0.4,2106/1
210601,piab,795.77472,1.0,2106/1
210603,quro,795.77472,1.5,2106/3
210603,quro,795.77472,2.0,2106/3
210603,piab,795.77472,1.5,2106/3
210603,piab,795.77472,2.0,2106/3
210603,acps,795.77472,1.5,2106/3
210702,fasy,795.77472,0.4,2107/2
210704,piab,1591.5494,1.0,2107/4
210704,piab,1591.5494,1.5,2107/4
210704,acps,1591.5494,1.5,2107/4
210704,frex,795.77472,0.4,2107/4
211104,fasy,795.77472,1.5,2111/4
211104,fasy,2387.3242,1.0,2111/4
211104,fasy,795.77472,1.0,2111/4
211104,fasy,2387.3242,0.4,2111/4
211104,fasy,795.77472,0.4,2111/4
211202,piab,795.77472,1.5,2112/2
211203,fasy,795.77472,2.0,2112/3
211503,soau,795.77472,1.0,2115/3
211503,piab,795.77472,1.5,2115/3
211503,soau,795.77472,1.5,2115/3
212003,piab,795.77472,1.5,2120/3
212003,fasy,3183.0989,0.4,2120/3
212003,fasy,795.77472,1.0,2120/3
212003,fasy,795.77472,0.4,2120/3
212004,piab,2387.3242,0.4,2120/4
212004,piab,3978.8735,0.4,2120/4
212004,fasy,1591.5494,0.4,2120/4
212301,piab,1591.5494,2.0,2123/1
212301,piab,1591.5494,1.5,2123/1
212302,piab,795.77472,0.4,2123/2
212302,piab,2387.3242,1.5,2123/2
212501,frex,795.77472,1.0,2125/1
212503,piab,1591.5494,0.4,2125/3
212504,frex,3183.0989,1.5,2125/4
212804,frex,12732.395,0.4,2128/4
212804,frex,9549.2959,0.4,2128/4
212804,acps,795.77472,1.5,2128/4
212901,piab,795.77472,0.4,2129/1
212901,acps,795.77472,0.4,2129/1
212901,acps,795.77472,0.4,2129/1
212901,soau,795.77472,0.4,2129/1
213301,frex,795.77472,1.0,2133/1
213301,soau,1591.5494,1.0,2133/1
213301,fasy,795.77472,1.0,2133/1
213301,fasy,3183.0986,0.4,2133/1
213301,frex,6366.1973,0.4,2133/1
213301,soau,9549.2959,0.4,2133/1
213304,piab,795.77472,1.0,2133/4
213304,piab,6366.1978,1.0,2133/4
213304,soau,6366.1973,0.4,2133/4
213304,soau,3183.0986,0.4,2133/4
213304,soau,3183.0986,0.4,2133/4
213304,soau,2387.3242,1.0,2133/4
213304,piab,25464.789,0.4,2133/4
213304,soau,795.77472,1.5,2133/4
213401,acpl,1591.5494,1.0,2134/1
213401,acps,6366.1973,0.4,2134/1
213401,frex,12732.395,0.4,2134/1
213401,fasy,57295.773,0.4,2134/1
213401,acps,795.77472,1.0,2134/1
213703,fasy,12732.396,0.4,2137/3
213703,fasy,1591.5494,1.5,2137/3
213703,fasy,6366.1978,1.0,2137/3
213703,piab,795.77472,0.4,2137/3
213703,piab,795.77472,0.4,2137/3
213704,piab,1591.5494,0.4,2137/4
213704,piab,1591.5494,0.4,2137/4
213801,soau,795.77472,1.0,2138/1
213801,piab,3183.0989,0.4,2138/1
213801,piab,51725.355,1.0,2138/1
213801,soau,795.77472,1.5,2138/1
213801,soau,795.77472,1.0,2138/1
213801,soau,795.77472,1.0,2138/1
213802,fasy,795.77472,1.5,2138/2
214101,algl,1591.5494,0.4,2141/1
214101,algl,1591.5494,0.4,2141/1
214103,soau,15915.492,0.4,2141/3
214103,piab,14323.945,1.0,2141/3
214103,fasy,2387.3242,1.0,2141/3
214103,soau,795.77472,1.0,2141/3
214103,fasy,795.77472,1.5,2141/3
214103,soau,1591.5494,1.5,2141/3
214104,frex,2387.3242,1.5,2141/4
214104,frex,795.77472,2.0,2141/4
214204,ulgl,795.77472,1.5,2142/4
214204,fasy,1591.5494,1.5,2142/4
214204,acps,2387.3242,1.5,2142/4
214204,fasy,3978.8735,1.0,2142/4
214204,fasy,6366.1973,0.4,2142/4
214204,fasy,9549.2959,0.4,2142/4
214303,piab,1591.5494,1.0,2143/3
214303,piab,2387.3242,1.5,2143/3
214502,fasy,3183.0989,1.5,2145/2
214502,acps,1591.5494,1.5,2145/2
214502,fasy,795.77472,1.0,2145/2
214503,fasy,2387.3242,1.5,2145/3
214503,acps,3978.8735,1.5,2145/3
214503,acps,795.77472,1.0,2145/3
214503,acps,795.77472,1.0,2145/3
214503,piab,12732.395,0.4,2145/3
214504,fasy,795.77472,1.0,2145/4
214602,frex,1591.5494,1.5,2146/2
214602,fasy,795.77472,0.4,2146/2
214602,acps,795.77472,0.4,2146/2
215002,alin,795.77472,0.4,2150/2
215002,alin,795.77472,1.0,2150/2
215003,piab,2387.3242,1.0,2150/3
215102,quro,795.77472,0.4,2151/2
215102,fasy,795.77472,0.4,2151/2
215104,piab,1591.5494,1.0,2151/4
215104,piab,2387.3242,1.5,2151/4
215201,abal,795.77472,1.0,2152/1
215201,abal,3978.8735,0.4,2152/1
215201,acps,795.77472,1.0,2152/1
215201,acps,795.77472,1.5,2152/1
215201,acps,3183.0989,1.5,2152/1
215201,fasy,8753.5215,1.5,2152/1
215201,abal,795.77472,1.0,2152/1
215201,fasy,1591.5494,1.0,2152/1
215201,acps,3183.0989,1.0,2152/1
215201,piab,2387.3242,0.4,2152/1
215201,abal,1591.5494,0.4,2152/1
215201,abal,1591.5494,0.4,2152/1
215201,acps,795.77472,1.0,2152/1
215401,fasy,795.77472,1.0,2154/1
215401,piab,12732.396,0.4,2154/1
215401,piab,1591.5494,0.4,2154/1
215402,piab,3183.0989,1.0,2154/2
215402,piab,795.77472,1.5,2154/2
215402,fasy,1591.5494,1.0,2154/2
215402,fasy,5570.4229,1.5,2154/2
215402,piab,795.77472,0.4,2154/2
215403,fasy,795.77472,1.0,2154/3
215404,fasy,4774.6484,0.4,2154/4
215404,piab,3183.0989,0.4,2154/4
215404,fasy,1591.5494,1.0,2154/4
215503,soau,795.77472,1.0,2155/3
215503,piab,3183.0989,1.0,2155/3
215503,piab,4774.6484,0.4,2155/3
215602,piab,795.77472,1.0,2156/2
215602,fasy,8753.5215,1.0,2156/2
215602,piab,2387.3242,0.4,2156/2
215602,quro,795.77472,0.4,2156/2
215602,fasy,3978.8735,0.4,2156/2
215603,abal,2387.3242,0.4,2156/3
215603,abal,1591.5494,1.0,2156/3
215603,piab,2387.3242,1.5,2156/3
215603,fasy,795.77472,1.5,2156/3
215603,piab,795.77472,2.0,2156/3
215603,piab,795.77472,3.0,2156/3
215604,piab,5570.4229,0.4,2156/4
215604,fasy,795.77472,1.0,2156/4
215801,piab,1591.5494,1.0,2158/1
215801,quro,795.77472,1.5,2158/1
215801,piab,2387.3242,2.0,2158/1
215801,soau,7161.9727,1.5,2158/1
215801,soau,795.77472,2.0,2158/1
215801,piab,795.77472,3.0,2158/1
215801,soau,1591.5494,1.0,2158/1
215801,abal,795.77472,0.4,2158/1
215802,pisy,795.77472,1.0,2158/2
215802,piab,9549.2959,0.4,2158/2
215802,piab,6366.1978,1.0,2158/2
215802,quro,795.77472,1.0,2158/2
215802,pisy,3183.0986,0.4,2158/2
215803,piab,1591.5494,0.4,2158/3
215803,quro,795.77472,0.4,2158/3
215803,soau,795.77472,1.0,2158/3
215803,soau,795.77472,1.0,2158/3
216003,saca,6366.1973,0.4,2160/3
216003,algl,4774.6484,1.5,2160/3
216003,algl,3183.0986,0.4,2160/3
216003,saca,3183.0986,0.4,2160/3
216101,acps,795.77472,1.5,2161/1
216102,frex,795.77472,0.4,2161/2
216102,soau,795.77472,0.4,2161/2
216102,tico,1591.5494,0.4,2161/2
216301,alin,795.77472,1.5,2163/1
216301,alin,795.77472,1.0,2163/1
216302,algl,795.77472,0.4,2163/2
216302,pisy,795.77472,0.4,2163/2
216302,pisy,795.77472,1.0,2163/2
216302,algl,3978.8735,1.5,2163/2
216504,soau,10345.071,1.5,2165/4
216504,soau,3183.0989,1.0,2165/4
216801,fasy,19894.367,1.0,2168/1
216801,frex,2387.3242,1.0,2168/1
216801,fasy,795.77472,1.5,2168/1
216801,acps,1591.5494,1.5,2168/1
216801,frex,795.77472,1.5,2168/1
216801,fasy,47746.477,0.4,2168/1
216801,acps,1591.5494,1.0,2168/1
216802,acps,1591.5494,1.5,2168/2
216802,cabe,4774.6484,1.5,2168/2
217201,fasy,3183.0989,0.4,2172/1
217201,fasy,2387.3242,0.4,2172/1
217201,piab,4774.6484,1.0,2172/1
217201,abal,1591.5494,1.0,2172/1
217201,abal,795.77472,1.0,2172/1
217201,piab,1591.5494,0.4,2172/1
217201,quro,795.77472,0.4,2172/1
217202,abal,795.77472,0.4,2172/2
217203,abal,4774.6484,1.0,2172/3
217203,abal,1591.5494,0.4,2172/3
217203,fasy,795.77472,1.5,2172/3
217203,acps,795.77472,1.5,2172/3
217203,piab,3978.8735,1.0,2172/3
217203,abal,6366.1978,1.5,2172/3
217204,abal,3978.8735,1.5,2172/4
217204,acps,2387.3242,1.5,2172/4
217402,piab,206901.41,0.4,2174/2
217402,piab,8753.5215,1.0,2174/2
217402,piab,17507.043,1.0,2174/2
217404,piab,795.77472,1.0,2174/4
217404,soau,3978.8735,0.4,2174/4
217404,frex,2387.3242,0.4,2174/4
217501,potr,795.77472,0.4,2175/1
217501,frex,795.77472,0.4,2175/1
217501,acps,1591.5494,0.4,2175/1
217501,ulgl,795.77472,0.4,2175/1
217501,fasy,3183.0989,0.4,2175/1
217502,frex,19098.592,0.4,2175/2
217503,piab,1591.5494,1.5,2175/3
217503,acps,1591.5494,1.5,2175/3
217503,piab,795.77472,1.0,2175/3
217503,acps,3183.0989,1.0,2175/3
217503,alin,9549.2959,0.4,2175/3
217503,acps,9549.2959,0.4,2175/3
217504,frex,1591.5494,0.4,2175/4
217601,piab,795.77472,1.0,2176/1
217601,piab,1591.5494,0.4,2176/1
217604,piab,1591.5494,2.0,2176/4
217604,piab,1591.5494,0.4,2176/4
217604,quro,795.77472,0.4,2176/4
217604,piab,2387.3242,1.0,2176/4
